WHAM	LUMPY	GS	type	length
TRUE	FALSE	FALSE	DUP	55
FALSE	FALSE	TRUE	DEL	-2398
FALSE	FALSE	TRUE	DEL	-2639
FALSE	FALSE	TRUE	DEL	-16844
FALSE	FALSE	TRUE	MIXED	1304
FALSE	FALSE	TRUE	MIXED	3120
FALSE	FALSE	TRUE	MIXED	1349
FALSE	FALSE	TRUE	DEL	-4667
FALSE	FALSE	TRUE	DEL	-1599
FALSE	FALSE	TRUE	DEL	-1991
FALSE	FALSE	TRUE	DEL	-1949
TRUE	FALSE	FALSE	DUP	47
FALSE	FALSE	TRUE	DEL	-7951
FALSE	FALSE	TRUE	DEL	-11724
FALSE	FALSE	TRUE	DUP	6484
FALSE	FALSE	TRUE	DUP	4799
FALSE	FALSE	TRUE	DUP	3231
FALSE	FALSE	TRUE	DEL	-2799
FALSE	FALSE	TRUE	DEL	-5776
FALSE	FALSE	TRUE	MIXED	2599
TRUE	TRUE	FALSE	DEL	-144
FALSE	TRUE	TRUE	DEL	-10605
FALSE	FALSE	TRUE	DEL	-3793
TRUE	FALSE	FALSE	DUP	54
FALSE	FALSE	TRUE	MIXED	2899
TRUE	FALSE	FALSE	INV	125
FALSE	TRUE	FALSE	INV	139
FALSE	FALSE	TRUE	MIXED	1799
TRUE	FALSE	FALSE	INV	106
FALSE	FALSE	TRUE	MIXED	5112
TRUE	TRUE	FALSE	DEL	-312
TRUE	FALSE	FALSE	DEL	-29
FALSE	FALSE	TRUE	MIXED	1398
TRUE	FALSE	FALSE	DUP	34
TRUE	TRUE	FALSE	DEL	-85
FALSE	FALSE	TRUE	DEL	-3631
TRUE	FALSE	FALSE	DUP	45
FALSE	FALSE	TRUE	DEL	-1056
FALSE	FALSE	TRUE	DEL	-8868
FALSE	FALSE	TRUE	DEL	-5757
TRUE	TRUE	FALSE	DEL	-571
FALSE	FALSE	TRUE	MIXED	10222
FALSE	FALSE	TRUE	MIXED	4010
FALSE	TRUE	FALSE	DEL	-367
FALSE	FALSE	TRUE	MIXED	1199
FALSE	FALSE	TRUE	MIXED	5326
FALSE	FALSE	TRUE	DEL	-4499
TRUE	FALSE	FALSE	DEL	-20
TRUE	FALSE	FALSE	DEL	-28
FALSE	FALSE	TRUE	DEL	-3899
TRUE	TRUE	FALSE	DEL	-413
FALSE	FALSE	TRUE	DEL	-1024
FALSE	FALSE	TRUE	MIXED	1717
FALSE	TRUE	FALSE	DEL	-6112
FALSE	FALSE	TRUE	DEL	-3341
FALSE	FALSE	TRUE	DEL	-1168
FALSE	FALSE	TRUE	DEL	-41595
FALSE	FALSE	TRUE	DEL	-10673
FALSE	FALSE	TRUE	DEL	-30151
FALSE	FALSE	TRUE	MIXED	1692
FALSE	FALSE	TRUE	DEL	-21684
FALSE	FALSE	TRUE	DEL	-4612
FALSE	FALSE	TRUE	DEL	-1499
FALSE	FALSE	TRUE	DEL	-5739
TRUE	FALSE	FALSE	DEL	-28
FALSE	FALSE	TRUE	DEL	-2949
FALSE	FALSE	TRUE	DEL	-7344
FALSE	FALSE	TRUE	MIXED	1299
FALSE	FALSE	TRUE	DEL	-1249
FALSE	FALSE	TRUE	DEL	-5699
FALSE	FALSE	TRUE	DEL	-9063
TRUE	FALSE	FALSE	DEL	-26
TRUE	FALSE	FALSE	DEL	-36
TRUE	FALSE	FALSE	DUP	65
TRUE	TRUE	FALSE	DEL	-48
TRUE	TRUE	FALSE	DEL	-252
FALSE	FALSE	TRUE	DUP	12986
TRUE	TRUE	FALSE	DEL	-86
FALSE	FALSE	TRUE	DEL	-6541
FALSE	FALSE	TRUE	DEL	-5507
TRUE	FALSE	FALSE	DEL	-21
FALSE	FALSE	TRUE	DEL	-1749
FALSE	FALSE	TRUE	DEL	-2049
FALSE	FALSE	TRUE	DEL	-5685
FALSE	FALSE	TRUE	DEL	-26038
TRUE	FALSE	FALSE	DUP	47
FALSE	FALSE	TRUE	DEL	-2599
TRUE	FALSE	FALSE	DEL	-22
TRUE	TRUE	FALSE	DEL	-6061
FALSE	FALSE	TRUE	DEL	-1699
FALSE	FALSE	TRUE	DEL	-1649
TRUE	TRUE	FALSE	DEL	-313
FALSE	FALSE	TRUE	DEL	-3999
FALSE	FALSE	TRUE	DEL	-2022
FALSE	FALSE	TRUE	DEL	-7584
FALSE	FALSE	TRUE	MIXED	2811
TRUE	FALSE	FALSE	INV	107813534
TRUE	FALSE	FALSE	DUP	41
FALSE	FALSE	TRUE	MIXED	1675
FALSE	FALSE	TRUE	MIXED	7180
TRUE	FALSE	FALSE	DEL	-28
TRUE	TRUE	FALSE	DEL	-6029
FALSE	FALSE	TRUE	DEL	-2299
TRUE	FALSE	FALSE	DUP	60
FALSE	FALSE	TRUE	DUP	8310
FALSE	FALSE	TRUE	DUP	43317
FALSE	FALSE	TRUE	MIXED	1199
FALSE	FALSE	TRUE	DUP	10047
FALSE	FALSE	TRUE	MIXED	4134
TRUE	FALSE	FALSE	DUP	50
TRUE	TRUE	FALSE	DEL	-326
TRUE	TRUE	FALSE	DEL	-179
FALSE	FALSE	TRUE	DEL	-999
FALSE	FALSE	TRUE	DEL	-2420
FALSE	FALSE	TRUE	DEL	-9268
TRUE	TRUE	FALSE	DEL	-42
TRUE	TRUE	FALSE	DEL	-306
FALSE	FALSE	TRUE	DEL	-7335
TRUE	FALSE	FALSE	INV	243
TRUE	TRUE	FALSE	DEL	-2078
TRUE	FALSE	FALSE	DEL	-21
TRUE	TRUE	FALSE	DEL	-299
TRUE	TRUE	FALSE	DEL	-3578
FALSE	TRUE	FALSE	DUP	3771
TRUE	FALSE	FALSE	INV	3247
FALSE	FALSE	TRUE	MIXED	1199
TRUE	TRUE	FALSE	DEL	-310
TRUE	FALSE	FALSE	DEL	-33
FALSE	FALSE	TRUE	DEL	-5272
FALSE	FALSE	TRUE	DEL	-4655
FALSE	FALSE	TRUE	DEL	-1349
FALSE	FALSE	TRUE	MIXED	4423
TRUE	TRUE	FALSE	DEL	-274
TRUE	FALSE	FALSE	DEL	-27
TRUE	FALSE	FALSE	DUP	39
TRUE	FALSE	FALSE	DEL	-28
FALSE	FALSE	TRUE	DEL	-5812
FALSE	FALSE	TRUE	DEL	-7627
FALSE	FALSE	TRUE	MIXED	999
FALSE	FALSE	TRUE	MIXED	999
TRUE	FALSE	FALSE	DEL	-34
TRUE	FALSE	FALSE	DEL	-13
TRUE	FALSE	FALSE	DEL	-6
TRUE	FALSE	FALSE	DEL	-32
FALSE	FALSE	TRUE	DEL	-1349
TRUE	TRUE	FALSE	DEL	-79
TRUE	TRUE	FALSE	DEL	-307
TRUE	FALSE	FALSE	DUP	19
TRUE	TRUE	FALSE	DEL	-307
FALSE	FALSE	TRUE	DEL	-12204
TRUE	TRUE	FALSE	DEL	-322
FALSE	FALSE	TRUE	DEL	-1149
FALSE	FALSE	TRUE	MIXED	2271
FALSE	FALSE	TRUE	DEL	-2593
TRUE	FALSE	FALSE	DUP	32
TRUE	FALSE	FALSE	INV	12
TRUE	FALSE	FALSE	DEL	-27
FALSE	FALSE	TRUE	DEL	-3550
TRUE	FALSE	FALSE	DEL	-89
FALSE	FALSE	TRUE	MIXED	5506
TRUE	FALSE	FALSE	DEL	-29
TRUE	TRUE	FALSE	DEL	-314
FALSE	FALSE	TRUE	DUP	7011
FALSE	FALSE	TRUE	MIXED	4744
FALSE	FALSE	TRUE	DUP	28429
FALSE	TRUE	FALSE	DEL	-6080
TRUE	TRUE	FALSE	DEL	-321
FALSE	FALSE	TRUE	DUP	21492
FALSE	FALSE	TRUE	MIXED	3299
FALSE	FALSE	TRUE	DUP	22715
FALSE	FALSE	TRUE	DUP	32853
FALSE	FALSE	TRUE	MIXED	18707
TRUE	TRUE	FALSE	DEL	-2412
TRUE	TRUE	FALSE	DUP	195
TRUE	FALSE	FALSE	DEL	-32
FALSE	FALSE	TRUE	DEL	-4549
FALSE	FALSE	TRUE	DEL	-1388
TRUE	FALSE	FALSE	DUP	27
FALSE	FALSE	TRUE	DUP	4043
TRUE	FALSE	FALSE	INV	11536
FALSE	FALSE	TRUE	DUP	12359
TRUE	TRUE	FALSE	DEL	-453
FALSE	FALSE	TRUE	DUP	12375
FALSE	FALSE	TRUE	DUP	14896
FALSE	FALSE	TRUE	DUP	14653
TRUE	TRUE	FALSE	DEL	-318
FALSE	FALSE	TRUE	MIXED	5805
FALSE	FALSE	TRUE	DUP	6142
TRUE	FALSE	FALSE	DEL	-36
TRUE	FALSE	FALSE	DEL	-24
FALSE	FALSE	TRUE	DUP	4399
FALSE	FALSE	TRUE	DUP	5637
FALSE	FALSE	TRUE	DEL	-35084
FALSE	FALSE	TRUE	DEL	-5339
FALSE	FALSE	TRUE	DEL	-2920
FALSE	FALSE	TRUE	MIXED	4357
FALSE	FALSE	TRUE	DEL	-10687
FALSE	TRUE	FALSE	DUP	14579
FALSE	FALSE	TRUE	DEL	-4950
TRUE	FALSE	FALSE	DEL	-29
TRUE	FALSE	FALSE	DEL	-13
FALSE	FALSE	TRUE	MIXED	999
TRUE	TRUE	FALSE	DEL	-6107
FALSE	FALSE	TRUE	DEL	-1649
FALSE	FALSE	TRUE	DEL	-1799
FALSE	FALSE	TRUE	DEL	-1899
TRUE	FALSE	FALSE	DUP	38
FALSE	FALSE	TRUE	MIXED	1199
FALSE	FALSE	TRUE	MIXED	2714
FALSE	FALSE	TRUE	DEL	-7457
FALSE	FALSE	TRUE	MIXED	2608
FALSE	FALSE	TRUE	DEL	-4700
FALSE	FALSE	TRUE	DEL	-5224
FALSE	FALSE	TRUE	DEL	-5335
FALSE	FALSE	TRUE	DEL	-2524
FALSE	FALSE	TRUE	MIXED	1758
FALSE	FALSE	TRUE	DEL	-3935
FALSE	FALSE	TRUE	DEL	-5900
FALSE	FALSE	TRUE	DEL	-3495
FALSE	FALSE	TRUE	DEL	-9201
FALSE	FALSE	TRUE	DEL	-6631
FALSE	FALSE	TRUE	DEL	-5414
TRUE	FALSE	FALSE	DUP	39
FALSE	FALSE	TRUE	MIXED	6162
FALSE	FALSE	TRUE	DEL	-4131
FALSE	FALSE	TRUE	MIXED	10707
FALSE	FALSE	TRUE	MIXED	1560
FALSE	FALSE	TRUE	DEL	-4698
FALSE	FALSE	TRUE	DEL	-5336
FALSE	FALSE	TRUE	DEL	-38876
FALSE	FALSE	TRUE	MIXED	1024
FALSE	FALSE	TRUE	MIXED	1870
FALSE	FALSE	TRUE	MIXED	1448
FALSE	FALSE	TRUE	MIXED	1027
FALSE	FALSE	TRUE	MIXED	1099
FALSE	FALSE	TRUE	DEL	-16581
FALSE	FALSE	TRUE	DEL	-5962
FALSE	FALSE	TRUE	DEL	-1324
TRUE	TRUE	FALSE	DEL	-83
TRUE	TRUE	FALSE	DEL	-6036
FALSE	FALSE	TRUE	MIXED	1734
TRUE	FALSE	FALSE	DUP	45
TRUE	TRUE	FALSE	DEL	-306
TRUE	TRUE	FALSE	DEL	-916
FALSE	FALSE	TRUE	DEL	-1161
FALSE	FALSE	TRUE	DEL	-1398
FALSE	FALSE	TRUE	DEL	-2999
FALSE	TRUE	FALSE	DEL	-337
FALSE	FALSE	TRUE	MIXED	2431
FALSE	FALSE	TRUE	MIXED	1331
FALSE	FALSE	TRUE	DEL	-1049
FALSE	FALSE	TRUE	DEL	-2699
FALSE	FALSE	TRUE	MIXED	1199
FALSE	FALSE	TRUE	DEL	-5544
FALSE	FALSE	TRUE	MIXED	1771
TRUE	FALSE	FALSE	DUP	43
TRUE	FALSE	FALSE	DEL	-41
FALSE	FALSE	TRUE	DEL	-3399
FALSE	FALSE	TRUE	DEL	-4477
FALSE	FALSE	TRUE	DEL	-1320
FALSE	FALSE	TRUE	DEL	-1399
FALSE	FALSE	TRUE	DUP	4446
FALSE	FALSE	TRUE	DUP	14101
FALSE	FALSE	TRUE	MIXED	8304
TRUE	TRUE	FALSE	DEL	-5491
FALSE	FALSE	TRUE	MIXED	5371
TRUE	TRUE	FALSE	DEL	-320
TRUE	TRUE	FALSE	DEL	-313
TRUE	TRUE	FALSE	DEL	-299
FALSE	FALSE	TRUE	DEL	-3268
TRUE	FALSE	FALSE	DEL	-34
TRUE	TRUE	FALSE	DEL	-305
FALSE	FALSE	TRUE	DEL	-3953
FALSE	FALSE	TRUE	DEL	-2623
TRUE	TRUE	FALSE	DEL	-305
FALSE	FALSE	TRUE	MIXED	999
FALSE	TRUE	TRUE	DEL	-2439
FALSE	FALSE	TRUE	MIXED	999
TRUE	FALSE	FALSE	DEL	-24
FALSE	FALSE	TRUE	DEL	-2099
FALSE	FALSE	TRUE	DEL	-1699
FALSE	FALSE	TRUE	DUP	2099
TRUE	FALSE	FALSE	DEL	-82
FALSE	FALSE	TRUE	DEL	-1887
FALSE	FALSE	TRUE	MIXED	15021
FALSE	FALSE	TRUE	MIXED	999
FALSE	FALSE	TRUE	MIXED	1030
TRUE	FALSE	FALSE	DEL	-23
FALSE	FALSE	TRUE	DUP	3099
TRUE	TRUE	FALSE	DEL	-320
TRUE	TRUE	FALSE	DEL	-300
FALSE	FALSE	TRUE	DEL	-1599
FALSE	FALSE	TRUE	MIXED	1108
FALSE	FALSE	TRUE	DUP	7817
FALSE	FALSE	TRUE	MIXED	1099
TRUE	TRUE	FALSE	DEL	-259
FALSE	FALSE	TRUE	DEL	-1099
TRUE	FALSE	FALSE	DUP	37
FALSE	TRUE	FALSE	DEL	-1949
FALSE	FALSE	TRUE	MIXED	1799
TRUE	FALSE	FALSE	INV	109
FALSE	FALSE	TRUE	DEL	-2223
TRUE	FALSE	FALSE	DEL	-110
TRUE	FALSE	FALSE	DUP	53
FALSE	FALSE	TRUE	DEL	-999
TRUE	FALSE	FALSE	DEL	-22
FALSE	FALSE	TRUE	MIXED	4755
FALSE	TRUE	FALSE	DEL	-442
FALSE	FALSE	TRUE	MIXED	3055
FALSE	FALSE	TRUE	DEL	-9771
FALSE	FALSE	TRUE	DEL	-5667
FALSE	FALSE	TRUE	DEL	-4939
TRUE	TRUE	FALSE	DEL	-563
TRUE	FALSE	FALSE	DUP	41
FALSE	FALSE	TRUE	DEL	-2049
FALSE	TRUE	FALSE	DEL	-2731
TRUE	FALSE	FALSE	DEL	-24
TRUE	FALSE	FALSE	DEL	-21
TRUE	FALSE	FALSE	DUP	29
TRUE	FALSE	FALSE	DEL	-43
FALSE	FALSE	TRUE	MIXED	2210
TRUE	FALSE	FALSE	DUP	25
FALSE	TRUE	FALSE	DEL	-2557
TRUE	FALSE	FALSE	INV	20
FALSE	FALSE	TRUE	DEL	-16400
FALSE	FALSE	TRUE	DEL	-9835
TRUE	FALSE	FALSE	DUP	67
FALSE	FALSE	TRUE	DEL	-11458
TRUE	TRUE	FALSE	DEL	-194
FALSE	FALSE	TRUE	MIXED	1681
FALSE	FALSE	TRUE	MIXED	2001
FALSE	FALSE	TRUE	DEL	-6535
FALSE	FALSE	TRUE	MIXED	4537
FALSE	FALSE	TRUE	MIXED	2937
FALSE	FALSE	TRUE	MIXED	999
FALSE	FALSE	TRUE	DEL	-3806
TRUE	TRUE	FALSE	DEL	-634
FALSE	FALSE	TRUE	MIXED	1019
FALSE	FALSE	TRUE	DEL	-6495
FALSE	FALSE	TRUE	DEL	-1178
FALSE	FALSE	TRUE	MIXED	1137
FALSE	FALSE	TRUE	MIXED	1042
TRUE	TRUE	FALSE	DEL	-185
FALSE	FALSE	TRUE	DEL	-21170
FALSE	FALSE	TRUE	MIXED	1049
FALSE	FALSE	TRUE	DEL	-999
FALSE	FALSE	TRUE	DEL	-999
FALSE	FALSE	TRUE	DEL	-3427
FALSE	FALSE	TRUE	MIXED	1140
FALSE	FALSE	TRUE	DEL	-11739
FALSE	FALSE	TRUE	MIXED	1299
FALSE	FALSE	TRUE	MIXED	1211
FALSE	FALSE	TRUE	MIXED	1899
FALSE	FALSE	TRUE	MIXED	5625
FALSE	FALSE	TRUE	MIXED	1627
FALSE	FALSE	TRUE	MIXED	9689
FALSE	FALSE	TRUE	DEL	-2799
TRUE	TRUE	FALSE	DEL	-6784
FALSE	FALSE	TRUE	DEL	-6020
FALSE	FALSE	TRUE	DEL	-21004
TRUE	FALSE	FALSE	DUP	31
FALSE	FALSE	TRUE	DEL	-1299
FALSE	TRUE	FALSE	DEL	-528
FALSE	TRUE	FALSE	DEL	-791
FALSE	FALSE	TRUE	MIXED	2668
FALSE	FALSE	TRUE	MIXED	3399
FALSE	FALSE	TRUE	MIXED	4912
TRUE	FALSE	FALSE	DUP	24
FALSE	FALSE	TRUE	DEL	-10178
FALSE	FALSE	TRUE	DUP	41398
FALSE	FALSE	TRUE	MIXED	2249
TRUE	TRUE	FALSE	DEL	-158
FALSE	FALSE	TRUE	DEL	-12766
FALSE	FALSE	TRUE	DEL	-2199
TRUE	TRUE	FALSE	DEL	-3886
FALSE	FALSE	TRUE	DUP	20065
TRUE	TRUE	FALSE	DEL	-9233
FALSE	FALSE	TRUE	MIXED	9374
FALSE	FALSE	TRUE	MIXED	5941
FALSE	FALSE	TRUE	MIXED	26519
FALSE	FALSE	TRUE	MIXED	4032
FALSE	FALSE	TRUE	MIXED	16310
TRUE	TRUE	FALSE	DEL	-2803
FALSE	FALSE	TRUE	MIXED	3874
FALSE	FALSE	TRUE	MIXED	15157
FALSE	FALSE	TRUE	DUP	30830
TRUE	FALSE	FALSE	DUP	47
TRUE	TRUE	FALSE	DEL	-294
TRUE	FALSE	FALSE	DEL	-22
FALSE	FALSE	TRUE	DEL	-5099
TRUE	FALSE	FALSE	DEL	-29
FALSE	FALSE	TRUE	DEL	-1199
TRUE	FALSE	FALSE	DUP	50
TRUE	FALSE	FALSE	DUP	41
FALSE	FALSE	TRUE	MIXED	6726
TRUE	FALSE	FALSE	DUP	92
FALSE	FALSE	TRUE	MIXED	1573
TRUE	FALSE	FALSE	DEL	-22
TRUE	TRUE	FALSE	DEL	-308
TRUE	FALSE	FALSE	DEL	-34
TRUE	FALSE	FALSE	DEL	-28
FALSE	FALSE	TRUE	DEL	-4755
FALSE	TRUE	FALSE	DEL	-1086
TRUE	FALSE	FALSE	INV	86
FALSE	FALSE	TRUE	DEL	-1299
FALSE	FALSE	TRUE	DEL	-3127
FALSE	FALSE	TRUE	DEL	-1902
FALSE	FALSE	TRUE	MIXED	5181
FALSE	FALSE	TRUE	DUP	16842
TRUE	TRUE	FALSE	DEL	-315
FALSE	FALSE	TRUE	DUP	14148
FALSE	FALSE	TRUE	DEL	-1499
TRUE	FALSE	FALSE	DUP	43
FALSE	FALSE	TRUE	DEL	-1049
FALSE	FALSE	TRUE	MIXED	999
TRUE	FALSE	FALSE	DUP	50
TRUE	TRUE	FALSE	DEL	-290
FALSE	FALSE	TRUE	DEL	-5244
FALSE	TRUE	FALSE	DUP	557701
FALSE	FALSE	TRUE	DEL	-12251
TRUE	FALSE	FALSE	DUP	43
FALSE	FALSE	TRUE	MIXED	1399
FALSE	FALSE	TRUE	DEL	-2099
FALSE	FALSE	TRUE	DEL	-4514
FALSE	FALSE	TRUE	DEL	-8680
FALSE	FALSE	TRUE	MIXED	1030
TRUE	FALSE	FALSE	DUP	39
TRUE	TRUE	FALSE	DEL	-63
FALSE	FALSE	TRUE	DEL	-1036
TRUE	TRUE	FALSE	DEL	-292
FALSE	FALSE	TRUE	DEL	-2916
TRUE	FALSE	FALSE	DUP	36
FALSE	FALSE	TRUE	DEL	-1899
FALSE	FALSE	TRUE	DEL	-2988
FALSE	TRUE	FALSE	DEL	-294
TRUE	TRUE	FALSE	DUP	143
TRUE	FALSE	FALSE	DUP	66
TRUE	TRUE	FALSE	DEL	-221
FALSE	FALSE	TRUE	DEL	-8281
FALSE	FALSE	TRUE	DUP	30440
FALSE	FALSE	TRUE	MIXED	24890
FALSE	FALSE	TRUE	MIXED	21587
FALSE	FALSE	TRUE	DUP	17405
FALSE	FALSE	TRUE	MIXED	2845
FALSE	FALSE	TRUE	DUP	11487
FALSE	TRUE	TRUE	DEL	-6059
TRUE	TRUE	FALSE	DEL	-3219
TRUE	TRUE	FALSE	DEL	-2798
TRUE	TRUE	FALSE	DEL	-243
FALSE	FALSE	TRUE	DEL	-1559
TRUE	TRUE	TRUE	DEL	-3139
TRUE	FALSE	FALSE	DUP	32
FALSE	FALSE	TRUE	MIXED	1186
FALSE	FALSE	TRUE	DEL	-4806
FALSE	TRUE	FALSE	DEL	-10274
TRUE	FALSE	FALSE	INV	83
FALSE	FALSE	TRUE	DEL	-7714
FALSE	FALSE	TRUE	MIXED	7069
FALSE	FALSE	TRUE	MIXED	999
FALSE	FALSE	TRUE	DEL	-3849
FALSE	FALSE	TRUE	MIXED	999
TRUE	FALSE	FALSE	DEL	-4
FALSE	FALSE	TRUE	DEL	-4270
TRUE	TRUE	FALSE	DEL	-132
FALSE	FALSE	TRUE	MIXED	2720
TRUE	TRUE	FALSE	DEL	-306
TRUE	TRUE	FALSE	DEL	-263
FALSE	FALSE	TRUE	DEL	-2678
FALSE	FALSE	TRUE	DEL	-8969
FALSE	FALSE	TRUE	DEL	-1466
TRUE	FALSE	FALSE	DUP	47
FALSE	FALSE	TRUE	DEL	-4644
TRUE	TRUE	FALSE	DEL	-141
FALSE	TRUE	FALSE	DEL	-11316
FALSE	FALSE	TRUE	DEL	-3787
FALSE	FALSE	TRUE	DEL	-1037
TRUE	FALSE	FALSE	DEL	-24
FALSE	FALSE	TRUE	MIXED	1099
FALSE	FALSE	TRUE	DEL	-2082
FALSE	FALSE	TRUE	MIXED	1879
FALSE	FALSE	TRUE	MIXED	4460
FALSE	FALSE	TRUE	DEL	-3354
TRUE	TRUE	FALSE	DEL	-323
FALSE	FALSE	TRUE	DEL	-1849
FALSE	FALSE	TRUE	DEL	-1004
FALSE	FALSE	TRUE	DEL	-1116
FALSE	FALSE	TRUE	DEL	-2079
FALSE	FALSE	TRUE	DEL	-1608
TRUE	TRUE	FALSE	DEL	-306
TRUE	TRUE	FALSE	DEL	-303
FALSE	FALSE	TRUE	MIXED	1499
FALSE	FALSE	TRUE	DEL	-1905
FALSE	FALSE	TRUE	DEL	-1906
FALSE	FALSE	TRUE	DEL	-3037
TRUE	FALSE	FALSE	DEL	-35
FALSE	FALSE	TRUE	DEL	-999
FALSE	FALSE	TRUE	DEL	-5544
FALSE	FALSE	TRUE	MIXED	1548
FALSE	FALSE	TRUE	DEL	-5180
FALSE	FALSE	TRUE	DEL	-1599
TRUE	TRUE	FALSE	DEL	-199
TRUE	FALSE	FALSE	DUP	36
FALSE	TRUE	FALSE	DEL	-1598
TRUE	TRUE	FALSE	INV	56
FALSE	FALSE	TRUE	MIXED	2518
FALSE	FALSE	TRUE	MIXED	1499
FALSE	FALSE	TRUE	DEL	-1065
FALSE	FALSE	TRUE	MIXED	8445
TRUE	TRUE	TRUE	DEL	-7704
TRUE	FALSE	FALSE	DEL	-35
FALSE	FALSE	TRUE	DEL	-3038
FALSE	FALSE	TRUE	DEL	-1599
TRUE	FALSE	FALSE	INV	202
TRUE	TRUE	FALSE	DEL	-111
FALSE	FALSE	TRUE	DEL	-2474
TRUE	FALSE	FALSE	DUP	52
TRUE	FALSE	FALSE	DEL	-96
FALSE	FALSE	TRUE	DEL	-2566
FALSE	FALSE	TRUE	DEL	-2720
FALSE	FALSE	TRUE	MIXED	9135
FALSE	FALSE	TRUE	MIXED	1310
FALSE	FALSE	TRUE	DEL	-3699
TRUE	TRUE	FALSE	DUP	249
TRUE	TRUE	FALSE	DEL	-1621
FALSE	FALSE	TRUE	DEL	-3749
FALSE	FALSE	TRUE	DEL	-6905
TRUE	TRUE	FALSE	DEL	-317
TRUE	FALSE	FALSE	DUP	30
FALSE	FALSE	TRUE	DUP	4089
TRUE	FALSE	FALSE	DEL	-33
FALSE	FALSE	TRUE	DUP	2362
FALSE	FALSE	TRUE	MIXED	999
FALSE	FALSE	TRUE	DEL	-3299
FALSE	FALSE	TRUE	DEL	-5199
TRUE	FALSE	FALSE	DUP	65
FALSE	FALSE	TRUE	MIXED	2975
FALSE	FALSE	TRUE	MIXED	2299
TRUE	TRUE	FALSE	DEL	-2966
FALSE	FALSE	TRUE	DEL	-2066
TRUE	TRUE	FALSE	DEL	-118
FALSE	FALSE	TRUE	DEL	-2699
TRUE	TRUE	FALSE	DEL	-280
TRUE	TRUE	FALSE	DEL	-274
TRUE	FALSE	FALSE	DUP	47
FALSE	FALSE	TRUE	DUP	19746
FALSE	FALSE	TRUE	DEL	-3314
FALSE	FALSE	TRUE	MIXED	1142
FALSE	FALSE	TRUE	MIXED	1253
TRUE	TRUE	FALSE	DEL	-1440
FALSE	FALSE	TRUE	MIXED	1908
FALSE	FALSE	TRUE	DEL	-1799
TRUE	TRUE	FALSE	DEL	-153
TRUE	TRUE	FALSE	DEL	-236
FALSE	FALSE	TRUE	MIXED	2110
TRUE	TRUE	FALSE	DEL	-159
TRUE	FALSE	FALSE	DEL	-26
FALSE	FALSE	TRUE	DEL	-1726
FALSE	TRUE	FALSE	INV	105
TRUE	FALSE	FALSE	INV	13
TRUE	TRUE	FALSE	DEL	-3219
FALSE	FALSE	TRUE	DEL	-2599
FALSE	FALSE	TRUE	DEL	-1899
FALSE	FALSE	TRUE	MIXED	23743
FALSE	FALSE	TRUE	DEL	-2749
FALSE	FALSE	TRUE	MIXED	2235
FALSE	FALSE	TRUE	DEL	-2035
TRUE	TRUE	FALSE	DEL	-301
FALSE	FALSE	TRUE	DEL	-2258
FALSE	FALSE	TRUE	DEL	-1599
TRUE	TRUE	FALSE	DEL	-94
TRUE	FALSE	FALSE	DUP	66
TRUE	TRUE	FALSE	DEL	-269
TRUE	FALSE	FALSE	INV	12
TRUE	TRUE	FALSE	DEL	-292
FALSE	FALSE	TRUE	DEL	-3528
TRUE	TRUE	FALSE	DEL	-307
FALSE	FALSE	TRUE	MIXED	6060
TRUE	FALSE	FALSE	DEL	-81
FALSE	TRUE	FALSE	DEL	-721
TRUE	FALSE	FALSE	DEL	-44
TRUE	TRUE	FALSE	DEL	-294
FALSE	FALSE	TRUE	MIXED	9187
FALSE	FALSE	TRUE	MIXED	4001
FALSE	FALSE	TRUE	DEL	-41883
FALSE	FALSE	TRUE	DEL	-1443
TRUE	TRUE	FALSE	DEL	-303
FALSE	FALSE	TRUE	DEL	-1833
FALSE	FALSE	TRUE	DEL	-1218
FALSE	FALSE	TRUE	DEL	-2399
TRUE	FALSE	FALSE	DUP	43
TRUE	FALSE	FALSE	INV	73
FALSE	FALSE	TRUE	MIXED	1327
TRUE	TRUE	FALSE	DEL	-143
TRUE	TRUE	TRUE	DEL	-2666
FALSE	FALSE	TRUE	DEL	-3099
FALSE	FALSE	TRUE	DEL	-5221
FALSE	FALSE	TRUE	DEL	-1124
FALSE	FALSE	TRUE	DEL	-1574
FALSE	FALSE	TRUE	DEL	-9601
FALSE	FALSE	TRUE	MIXED	1150
TRUE	FALSE	FALSE	INV	15
FALSE	FALSE	TRUE	MIXED	999
FALSE	FALSE	TRUE	DEL	-2020
FALSE	FALSE	TRUE	DEL	-3499
TRUE	TRUE	FALSE	DEL	-66
FALSE	FALSE	TRUE	DEL	-1303
FALSE	FALSE	TRUE	DEL	-44460
FALSE	FALSE	TRUE	DEL	-2780
FALSE	FALSE	TRUE	DEL	-1349
FALSE	FALSE	TRUE	MIXED	1683
FALSE	FALSE	TRUE	DEL	-3983
TRUE	FALSE	FALSE	DUP	49
FALSE	FALSE	TRUE	DEL	-6375
FALSE	FALSE	TRUE	DEL	-5440
FALSE	FALSE	TRUE	DEL	-1299
FALSE	FALSE	TRUE	DEL	-5493
FALSE	FALSE	TRUE	DEL	-1099
FALSE	FALSE	TRUE	DEL	-12122
FALSE	FALSE	TRUE	DEL	-4838
FALSE	FALSE	TRUE	DEL	-33987
TRUE	TRUE	FALSE	DEL	-69
FALSE	FALSE	TRUE	DEL	-9046
